clock_cycle,channel,rank,bankgroup,bank,row,column,row_hit_rate,consec_hits,dist_from_last_hit,diff_accesses,label
358179,0,1,1,3,3330,87,0.6352,0,-1,1.7414,closed
358187,0,0,0,2,1016,20,0.649,2,360,1.8488,open
358350,0,1,3,2,3455,21,0.3889,0,-1,0.6364,closed
358413,0,0,0,2,1016,23,0.6504,3,226,1.8605,open
358555,0,1,3,0,3714,15,0.7024,6,586,2.3607,open
358563,0,1,1,1,4074,10,0.3944,0,-1,0.6514,open
358645,0,0,0,2,1016,24,0.6518,4,232,1.8721,open
358779,0,0,3,3,377,57,0.6553,0,-1,1.901,open
358790,0,0,0,2,1016,25,0.6532,5,145,1.8837,open
358904,0,0,1,2,426,55,0.6279,0,-1,1.6875,closed
359002,0,1,3,0,3714,16,0.7032,7,447,2.3689,open
359018,0,0,3,1,3193,112,0.4615,1,1795,0.8571,open
359059,0,0,3,1,3193,113,0.4647,2,41,0.8681,open
359191,0,0,0,2,1016,61,0.6546,6,401,1.8953,open
359206,0,0,0,2,1016,62,0.656,7,15,1.907,open
359349,0,0,3,1,3193,114,0.4678,3,290,0.8791,open
359355,0,0,3,1,3193,115,0.4709,4,6,0.8901,closed
359497,0,1,3,0,3714,17,0.7039,8,495,2.377,open
359510,0,0,1,2,2299,73,0.6263,0,-1,1.6759,open
359855,0,1,3,0,3714,18,0.7046,9,358,2.3852,open
359898,0,1,3,2,1899,52,0.3818,0,-1,0.6176,closed
359907,0,0,0,2,1016,63,0.6574,8,701,1.9186,closed
359974,0,1,3,1,6701,64,0.971,0,-1,33.5,open
360125,0,1,3,0,3714,19,0.7053,10,270,2.3934,open
360129,0,1,1,1,4074,39,0.3978,1,1566,0.6606,closed
360174,0,1,3,1,6701,65,0.9712,1,200,33.75,open
360306,0,1,3,1,6701,66,0.9714,2,132,34.0,open
360420,0,0,3,1,7287,9,0.4682,0,-1,0.8804,closed
360517,0,0,1,0,1118,4,0.4304,1,3503,0.7556,open
360526,0,1,3,1,6701,67,0.9716,3,220,34.25,open
360556,0,1,3,1,6701,68,0.9718,4,30,34.5,open
360689,0,1,3,0,3714,20,0.706,11,564,2.4016,open
360703,0,0,3,1,3193,118,0.4655,0,-1,0.871,open
360782,0,0,3,1,3193,119,0.4686,1,79,0.8817,open
360918,0,0,1,2,2299,76,0.6272,1,1408,1.6828,open
361076,0,1,3,0,3714,21,0.7067,12,387,2.4098,open
361201,0,1,3,2,3455,51,0.375,0,-1,0.6,closed
361305,0,1,3,0,3714,22,0.7074,13,229,2.418,open
361466,0,1,2,2,7502,0,0.5615,0,-1,1.2804,open
361649,0,1,1,1,6812,83,0.3956,0,-1,0.6545,closed
361845,0,1,3,0,3714,23,0.7081,14,540,2.4262,open
362027,0,0,3,1,3193,122,0.4716,2,1245,0.8925,closed
362132,0,1,1,2,7476,74,0.7473,1,4335,2.9574,closed
362203,0,1,3,0,3714,24,0.7088,15,358,2.4344,open
362387,0,1,3,0,3714,25,0.7095,16,184,2.4426,open
362391,0,1,3,2,1899,15,0.3684,0,-1,0.5833,open
362473,0,1,3,1,6701,85,0.972,5,1917,34.75,open
362594,0,0,1,2,2299,83,0.6282,2,1676,1.6897,closed
362641,0,1,3,0,3714,26,0.7102,17,254,2.4508,open
362645,0,0,0,2,7810,46,0.6548,0,-1,1.8966,open
362656,0,1,3,1,6701,71,0.9722,6,183,35.0,open
362723,0,1,3,1,6701,72,0.9724,7,67,35.25,open
362856,0,0,3,1,7287,41,0.4689,0,-1,0.883,open
362866,0,1,3,1,6701,70,0.9726,8,143,35.5,open
362999,0,0,3,1,7287,42,0.4719,1,143,0.8936,closed
363197,0,1,3,0,3714,27,0.7109,18,556,2.459,open
363203,0,1,3,2,1899,25,0.3793,1,812,0.6111,open
363258,0,1,3,1,6701,73,0.9728,9,392,35.75,open
363420,0,1,3,1,6701,74,0.973,10,162,36.0,open
363546,0,1,3,0,3714,28,0.7116,19,349,2.4672,open
363718,0,1,0,2,5535,5,0.837,0,-1,5.1364,open
363729,0,0,2,3,4223,77,0.8712,0,-1,6.7619,open
363777,0,0,2,3,4223,78,0.8716,1,48,6.7857,open
363927,0,0,2,3,4223,79,0.872,2,150,6.8095,open
364072,0,1,3,0,3714,29,0.7123,20,526,2.4754,open
364259,0,1,3,0,3714,30,0.7129,21,187,2.4836,open
364265,0,1,1,0,52,119,0.6159,0,-1,1.6032,closed
364321,0,1,3,1,6701,86,0.9732,11,901,36.25,open
364457,0,0,1,1,5086,110,0.7344,0,-1,2.7647,open
364467,0,1,3,1,6701,87,0.9733,12,146,36.5,open
364517,0,1,3,1,6701,88,0.9735,13,50,36.75,closed
364643,0,1,3,0,3714,31,0.7136,22,384,2.4918,open
364647,0,1,1,3,2211,93,0.6313,0,-1,1.7119,open
364726,0,0,2,3,4223,80,0.8723,3,799,6.8333,open
364883,0,1,3,0,3714,32,0.7143,23,240,2.5,open
364888,0,1,2,2,7502,60,0.5624,1,3422,1.285,open
365183,0,1,0,2,5535,41,0.8382,1,1465,5.1818,open
365191,0,0,2,3,4223,96,0.8727,4,465,6.8571,open
365666,0,1,3,0,3714,33,0.7126,0,-1,2.4797,open
365726,0,0,2,3,4223,97,0.8701,0,-1,6.6977,open
365890,0,0,2,3,4223,87,0.8705,1,164,6.7209,open
365896,0,0,2,3,4223,88,0.8709,2,6,6.7442,open
366010,0,1,3,0,3714,34,0.7133,1,344,2.4878,open
366190,0,1,3,0,3714,35,0.714,2,180,2.4959,open
366456,0,1,2,2,7502,34,0.5612,0,-1,1.2791,closed
366465,0,0,2,3,4223,83,0.8713,3,569,6.7674,open
366625,0,1,3,0,3714,36,0.7146,3,435,2.5041,open
366640,0,0,2,3,4223,84,0.8716,4,175,6.7907,open
366786,0,0,2,3,4223,82,0.872,5,146,6.814,open
366922,0,1,3,0,3714,37,0.7153,4,297,2.5122,open
367073,0,0,0,2,7810,18,0.6522,0,-1,1.875,closed
367083,0,0,2,3,4223,91,0.8724,6,297,6.8372,open
367146,0,0,2,3,4223,92,0.8728,7,63,6.8605,open
367283,0,1,3,0,3714,38,0.7159,5,361,2.5203,open
367498,0,0,2,3,4223,81,0.8732,8,352,6.8837,open
367627,0,1,3,0,3714,39,0.7166,6,344,2.5285,open
367635,0,0,1,0,1118,50,0.425,0,-1,0.7391,closed
367817,0,1,0,2,5535,24,0.8321,0,-1,4.9565,open
367992,0,1,3,0,3714,40,0.7172,7,365,2.5366,open
367996,0,1,1,1,6686,72,0.3934,0,-1,0.6486,closed
368007,0,0,2,3,4223,85,0.8735,9,509,6.907,open
368060,0,0,2,3,4223,86,0.8739,10,53,6.9302,open
368486,0,1,3,0,3714,41,0.7179,8,494,2.5447,closed
368502,0,0,0,3,6410,55,0.7815,0,-1,3.5769,open
368682,0,0,0,3,6410,56,0.7824,1,180,3.5962,closed
368818,0,1,1,0,2239,102,0.614,0,-1,1.5906,closed
